# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2024-05-02
#
# GRDC-No.:              6335031
# River:                 RUHR
# Station:               VILLIGST
# Country:               DE
# Latitude (DD):       51.435987
# Longitude (DD):      7.581097
# Catchment area (km²):      1988.0
# Altitude (m ASL):        105.83
# Next downstream station:      6335030
# Remarks:               
# Owner of original data: Germany - Federal Institute of Hydrology (BfG), please note that values not always have yearbook quality
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1950-10 - 2021-10
# No. of years:          72
# Last update:           2023-08-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 25935
# DATA
YYYY-MM-DD;hh:mm; Value
1992-10-11;--:--;      9.920
1992-10-12;--:--;     10.090
1992-10-13;--:--;      9.270
1992-10-14;--:--;      9.230
1992-10-15;--:--;     12.490
1992-10-16;--:--;     10.910
1992-10-17;--:--;     10.010
1992-10-18;--:--;      9.840
1992-10-19;--:--;      9.320
1992-10-20;--:--;      9.940
1992-10-21;--:--;     14.310
1992-10-22;--:--;     13.110
1992-10-23;--:--;     12.920
1992-10-24;--:--;     14.710
1992-10-25;--:--;     24.550
1992-10-26;--:--;     42.520
1992-10-27;--:--;     35.390
1992-10-28;--:--;     32.240
1992-10-29;--:--;     33.550
1992-10-30;--:--;     31.760
1992-10-31;--:--;     29.480
1992-11-01;--:--;     24.280
1992-11-02;--:--;     22.330
1992-11-03;--:--;     22.240
1992-11-04;--:--;     20.630
1992-11-05;--:--;     17.580
1992-11-06;--:--;     16.410
1992-11-07;--:--;     14.420
1992-11-08;--:--;     15.520
1992-11-09;--:--;     14.380
1992-11-10;--:--;     15.700
1992-11-11;--:--;     20.200
1992-11-12;--:--;     34.260
1992-11-13;--:--;     45.450
1992-11-14;--:--;     44.220
1992-11-15;--:--;     41.670
1992-11-16;--:--;     43.560
1992-11-17;--:--;     56.040
1992-11-18;--:--;     86.240
1992-11-19;--:--;     89.200
1992-11-20;--:--;     80.650
1992-11-21;--:--;     67.260
1992-11-22;--:--;     68.420
1992-11-23;--:--;    100.220
1992-11-24;--:--;     96.740
1992-11-25;--:--;     82.620
1992-11-26;--:--;     75.180
1992-11-27;--:--;     66.600
1992-11-28;--:--;     55.960
1992-11-29;--:--;     49.120
1992-11-30;--:--;     43.080
1992-12-01;--:--;     38.600
1992-12-02;--:--;     30.480
1992-12-03;--:--;     42.680
1992-12-04;--:--;     46.130
1992-12-05;--:--;     52.560
1992-12-06;--:--;     44.110
1992-12-07;--:--;     40.930
1992-12-08;--:--;     37.270
1992-12-09;--:--;     33.420
1992-12-10;--:--;     29.970
1992-12-11;--:--;     28.910
1992-12-12;--:--;     66.360
1992-12-13;--:--;     75.740
1992-12-14;--:--;     70.360
1992-12-15;--:--;     61.760
1992-12-16;--:--;     54.090
1992-12-17;--:--;     47.250
1992-12-18;--:--;     41.850
1992-12-19;--:--;     39.580
1992-12-20;--:--;     36.670
1992-12-21;--:--;     40.240
1992-12-22;--:--;     36.300
1992-12-23;--:--;     34.980
1992-12-24;--:--;     31.900
1992-12-25;--:--;     30.450
1992-12-26;--:--;     29.320
1992-12-27;--:--;     27.240
1992-12-28;--:--;     24.690
1992-12-29;--:--;     21.960
1992-12-30;--:--;     21.280
1992-12-31;--:--;     19.800
1993-01-01;--:--;     17.400
1993-01-02;--:--;     16.060
1993-01-03;--:--;     14.160
1993-01-04;--:--;     14.280
1993-01-05;--:--;     13.600
1993-01-06;--:--;     14.370
1993-01-07;--:--;     30.980
1993-01-08;--:--;     29.050
1993-01-09;--:--;     25.770
1993-01-10;--:--;     32.980
1993-01-11;--:--;     73.490
1993-01-12;--:--;    207.130
1993-01-13;--:--;    196.030
1993-01-14;--:--;    146.670
1993-01-15;--:--;    107.840
1993-01-16;--:--;     92.730
1993-01-17;--:--;     78.220
1993-01-18;--:--;     67.250
1993-01-19;--:--;     61.630
1993-01-20;--:--;     60.850
1993-01-21;--:--;     61.010
1993-01-22;--:--;     90.800
1993-01-23;--:--;    164.390
1993-01-24;--:--;    154.060
1993-01-25;--:--;    133.290
1993-01-26;--:--;    109.970
1993-01-27;--:--;     83.250
1993-01-28;--:--;     74.900
1993-01-29;--:--;     94.820
1993-01-30;--:--;     97.160
1993-01-31;--:--;     87.700
1993-02-01;--:--;     74.750
1993-02-02;--:--;     66.470
1993-02-03;--:--;     60.880
1993-02-04;--:--;     55.930
1993-02-05;--:--;     50.460
1993-02-06;--:--;     43.370
1993-02-07;--:--;     42.950
1993-02-08;--:--;     41.140
1993-02-09;--:--;     39.640
1993-02-10;--:--;     36.080
1993-02-11;--:--;     27.940
1993-02-12;--:--;     28.040
1993-02-13;--:--;     26.100
1993-02-14;--:--;     24.910
1993-02-15;--:--;     23.890
1993-02-16;--:--;     22.870
1993-02-17;--:--;     25.780
1993-02-18;--:--;     27.190
1993-02-19;--:--;     27.730
1993-02-20;--:--;     31.730
1993-02-21;--:--;     43.020
1993-02-22;--:--;     37.870
1993-02-23;--:--;     33.390
1993-02-24;--:--;     29.710
1993-02-25;--:--;     29.640
1993-02-26;--:--;     28.320
1993-02-27;--:--;     28.220
1993-02-28;--:--;     25.530
1993-03-01;--:--;     23.720
1993-03-02;--:--;     23.290
1993-03-03;--:--;     21.200
1993-03-04;--:--;     19.820
1993-03-05;--:--;     19.780
1993-03-06;--:--;     21.040
1993-03-07;--:--;     29.950
1993-03-08;--:--;     35.130
1993-03-09;--:--;     32.900
1993-03-10;--:--;     30.680
1993-03-11;--:--;     29.640
1993-03-12;--:--;     28.280
1993-03-13;--:--;     27.170
1993-03-14;--:--;     26.690
1993-03-15;--:--;     25.530
1993-03-16;--:--;     23.320
1993-03-17;--:--;     23.360
1993-03-18;--:--;     23.460
1993-03-19;--:--;     21.640
1993-03-20;--:--;     20.370
1993-03-21;--:--;     19.650
1993-03-22;--:--;     17.270
1993-03-23;--:--;     15.670
1993-03-24;--:--;     13.910
1993-03-25;--:--;     12.750
1993-03-26;--:--;     13.120
1993-03-27;--:--;     14.140
1993-03-28;--:--;     13.060
1993-03-29;--:--;     12.420
1993-03-30;--:--;     12.090
1993-03-31;--:--;     11.700
1993-04-01;--:--;     12.070
1993-04-02;--:--;     13.190
1993-04-03;--:--;     15.330
1993-04-04;--:--;     14.430
1993-04-05;--:--;     15.090
1993-04-06;--:--;     17.140
1993-04-07;--:--;     27.550
1993-04-08;--:--;     32.130
1993-04-09;--:--;     30.700
1993-04-10;--:--;     29.380
1993-04-11;--:--;     28.340
1993-04-12;--:--;     29.130
1993-04-13;--:--;     31.250
1993-04-14;--:--;     37.600
1993-04-15;--:--;     38.550
1993-04-16;--:--;     37.690
1993-04-17;--:--;     35.670
1993-04-18;--:--;     35.440
1993-04-19;--:--;     65.930
1993-04-20;--:--;     91.490
1993-04-21;--:--;     78.880
1993-04-22;--:--;     64.250
1993-04-23;--:--;     54.710
1993-04-24;--:--;     49.140
1993-04-25;--:--;     44.440
1993-04-26;--:--;     39.450
1993-04-27;--:--;     29.460
1993-04-28;--:--;     23.640
1993-04-29;--:--;     21.120
1993-04-30;--:--;     17.880
1993-05-01;--:--;     20.570
1993-05-02;--:--;     20.240
1993-05-03;--:--;     17.260
1993-05-04;--:--;     15.400
1993-05-05;--:--;     13.090
1993-05-06;--:--;     11.600
1993-05-07;--:--;     11.770
1993-05-08;--:--;     12.480
1993-05-09;--:--;     12.080
1993-05-10;--:--;     12.240
1993-05-11;--:--;     10.590
1993-05-12;--:--;     11.050
1993-05-13;--:--;     16.870
1993-05-14;--:--;     17.490
1993-05-15;--:--;     16.870
1993-05-16;--:--;     14.840
1993-05-17;--:--;     13.710
1993-05-18;--:--;     12.730
1993-05-19;--:--;     15.480
1993-05-20;--:--;     17.050
1993-05-21;--:--;     29.090
1993-05-22;--:--;     16.490
1993-05-23;--:--;     13.110
1993-05-24;--:--;     12.320
1993-05-25;--:--;     10.870
1993-05-26;--:--;     11.220
1993-05-27;--:--;     12.930
1993-05-28;--:--;     13.580
1993-05-29;--:--;     12.760
1993-05-30;--:--;     11.090
1993-05-31;--:--;     13.300
1993-06-01;--:--;     12.550
1993-06-02;--:--;     11.040
1993-06-03;--:--;     11.310
1993-06-04;--:--;     11.720
1993-06-05;--:--;     12.610
1993-06-06;--:--;     12.640
1993-06-07;--:--;     11.820
1993-06-08;--:--;     11.990
1993-06-09;--:--;     11.860
1993-06-10;--:--;     12.990
1993-06-11;--:--;     15.280
1993-06-12;--:--;     12.420
1993-06-13;--:--;     11.660
1993-06-14;--:--;     11.720
1993-06-15;--:--;     12.860
1993-06-16;--:--;     13.430
1993-06-17;--:--;     18.220
1993-06-18;--:--;     10.590
1993-06-19;--:--;      9.240
1993-06-20;--:--;      9.480
1993-06-21;--:--;      8.840
1993-06-22;--:--;     10.640
1993-06-23;--:--;      9.300
1993-06-24;--:--;      9.530
1993-06-25;--:--;     10.170
1993-06-26;--:--;     10.530
1993-06-27;--:--;     10.650
1993-06-28;--:--;      9.610
1993-06-29;--:--;     10.040
1993-06-30;--:--;     10.050
1993-07-01;--:--;      9.940
1993-07-02;--:--;      9.350
1993-07-03;--:--;      9.220
1993-07-04;--:--;      9.360
1993-07-05;--:--;     11.930
1993-07-06;--:--;     12.220
1993-07-07;--:--;      9.860
1993-07-08;--:--;      9.670
1993-07-09;--:--;     10.330
1993-07-10;--:--;      9.790
1993-07-11;--:--;      8.420
1993-07-12;--:--;     10.090
1993-07-13;--:--;     10.290
1993-07-14;--:--;     12.050
1993-07-15;--:--;     12.270
1993-07-16;--:--;     19.000
1993-07-17;--:--;     14.740
1993-07-18;--:--;      9.410
1993-07-19;--:--;     10.350
1993-07-20;--:--;     14.530
1993-07-21;--:--;     11.670
1993-07-22;--:--;     10.700
1993-07-23;--:--;      9.080
1993-07-24;--:--;      8.850
1993-07-25;--:--;     10.980
1993-07-26;--:--;     15.740
1993-07-27;--:--;     17.060
1993-07-28;--:--;     15.880
1993-07-29;--:--;     12.110
1993-07-30;--:--;      9.680
1993-07-31;--:--;     30.520
1993-08-01;--:--;     23.010
1993-08-02;--:--;     16.130
1993-08-03;--:--;     11.340
1993-08-04;--:--;     10.890
1993-08-05;--:--;      9.490
1993-08-06;--:--;      9.620
1993-08-07;--:--;      9.390
1993-08-08;--:--;      9.080
1993-08-09;--:--;      9.480
1993-08-10;--:--;     15.760
1993-08-11;--:--;     13.230
1993-08-12;--:--;     11.390
1993-08-13;--:--;     10.990
1993-08-14;--:--;     10.750
1993-08-15;--:--;     10.360
1993-08-16;--:--;     10.760
1993-08-17;--:--;     10.300
1993-08-18;--:--;      9.750
1993-08-19;--:--;     10.260
1993-08-20;--:--;      9.840
1993-08-21;--:--;      9.980
1993-08-22;--:--;     12.840
1993-08-23;--:--;     13.640
1993-08-24;--:--;      9.730
1993-08-25;--:--;      8.510
1993-08-26;--:--;     10.230
1993-08-27;--:--;     10.160
1993-08-28;--:--;      9.860
1993-08-29;--:--;      9.970
1993-08-30;--:--;     11.290
1993-08-31;--:--;     11.440
1993-09-01;--:--;     11.710
1993-09-02;--:--;     11.690
1993-09-03;--:--;     17.340
1993-09-04;--:--;     16.250
1993-09-05;--:--;     13.470
1993-09-06;--:--;     12.790
1993-09-07;--:--;     11.170
1993-09-08;--:--;     12.390
1993-09-09;--:--;     12.880
1993-09-10;--:--;     14.300
1993-09-11;--:--;     12.160
1993-09-12;--:--;     10.890
1993-09-13;--:--;     12.830
1993-09-14;--:--;     12.270
1993-09-15;--:--;     13.420
1993-09-16;--:--;     27.050
1993-09-17;--:--;     30.400
1993-09-18;--:--;     22.680
1993-09-19;--:--;     18.440
1993-09-20;--:--;     14.670
1993-09-21;--:--;     14.410
1993-09-22;--:--;     12.170
1993-09-23;--:--;     11.340
1993-09-24;--:--;     12.850
1993-09-25;--:--;     24.810
1993-09-26;--:--;     31.120
1993-09-27;--:--;     24.960
1993-09-28;--:--;     19.670
1993-09-29;--:--;     17.600
1993-09-30;--:--;     14.450
1993-10-01;--:--;     13.130
1993-10-02;--:--;     13.160
1993-10-03;--:--;     53.590
1993-10-04;--:--;     82.570
1993-10-05;--:--;     66.220
1993-10-06;--:--;     66.570
1993-10-07;--:--;     57.260
1993-10-08;--:--;     47.050
1993-10-09;--:--;     39.280
1993-10-10;--:--;     35.570
1993-10-11;--:--;     31.280
1993-10-12;--:--;     27.490
1993-10-13;--:--;     22.640
1993-10-14;--:--;     25.400
1993-10-15;--:--;     58.200
1993-10-16;--:--;     58.150
1993-10-17;--:--;     48.330
1993-10-18;--:--;     39.830
1993-10-19;--:--;     33.450
1993-10-20;--:--;     29.230
1993-10-21;--:--;     28.840
1993-10-22;--:--;     31.110
1993-10-23;--:--;     26.080
1993-10-24;--:--;     25.120
1993-10-25;--:--;     21.660
1993-10-26;--:--;     19.420
1993-10-27;--:--;     18.660
1993-10-28;--:--;     16.850
1993-10-29;--:--;     15.690
1993-10-30;--:--;     16.460
1993-10-31;--:--;     15.880
1993-11-01;--:--;     15.480
1993-11-02;--:--;     14.560
1993-11-03;--:--;     14.310
1993-11-04;--:--;     14.500
1993-11-05;--:--;     13.820
1993-11-06;--:--;     12.900
1993-11-07;--:--;     13.650
1993-11-08;--:--;     13.640
1993-11-09;--:--;     11.900
1993-11-10;--:--;     12.060
1993-11-11;--:--;     11.190
1993-11-12;--:--;     13.950
1993-11-13;--:--;     11.850
1993-11-14;--:--;     20.970
1993-11-15;--:--;     90.640
1993-11-16;--:--;     71.180
1993-11-17;--:--;     54.450
1993-11-18;--:--;     46.060
1993-11-19;--:--;     41.900
1993-11-20;--:--;     40.040
1993-11-21;--:--;     37.680
1993-11-22;--:--;     33.170
1993-11-23;--:--;     26.490
1993-11-24;--:--;     24.590
1993-11-25;--:--;     22.730
1993-11-26;--:--;     21.110
1993-11-27;--:--;     21.050
1993-11-28;--:--;     19.230
1993-11-29;--:--;     18.240
1993-11-30;--:--;     14.530
1993-12-01;--:--;     13.610
1993-12-02;--:--;     13.880
1993-12-03;--:--;     15.440
1993-12-04;--:--;     16.670
1993-12-05;--:--;     17.160
1993-12-06;--:--;     16.360
1993-12-07;--:--;     17.710
1993-12-08;--:--;     24.160
1993-12-09;--:--;     42.720
1993-12-10;--:--;     49.670
1993-12-11;--:--;     52.420
1993-12-12;--:--;     49.850
1993-12-13;--:--;     75.170
1993-12-14;--:--;    106.100
1993-12-15;--:--;    101.370
1993-12-16;--:--;     91.940
1993-12-17;--:--;     93.850
1993-12-18;--:--;     92.690
1993-12-19;--:--;    104.480
1993-12-20;--:--;    128.330
1993-12-21;--:--;    150.980
1993-12-22;--:--;    161.430
1993-12-23;--:--;    169.230
1993-12-24;--:--;    159.060
1993-12-25;--:--;    140.020
1993-12-26;--:--;    119.340
1993-12-27;--:--;    104.530
1993-12-28;--:--;     86.650
1993-12-29;--:--;     87.520
1993-12-30;--:--;    127.980
1993-12-31;--:--;    275.690
1994-01-01;--:--;    288.610
1994-01-02;--:--;    213.420
1994-01-03;--:--;    197.040
1994-01-04;--:--;    198.320
1994-01-05;--:--;    181.570
1994-01-06;--:--;    169.260
1994-01-07;--:--;    154.770
1994-01-08;--:--;    139.330
1994-01-09;--:--;    124.550
1994-01-10;--:--;    110.700
1994-01-11;--:--;     91.210
1994-01-12;--:--;     81.530
1994-01-13;--:--;     84.770
1994-01-14;--:--;     82.740
1994-01-15;--:--;     80.780
1994-01-16;--:--;     78.090
1994-01-17;--:--;     72.580
1994-01-18;--:--;     61.920
1994-01-19;--:--;     57.100
1994-01-20;--:--;     55.790
1994-01-21;--:--;     52.870
1994-01-22;--:--;     51.270
1994-01-23;--:--;     65.980
1994-01-24;--:--;     78.750
1994-01-25;--:--;     77.580
1994-01-26;--:--;     95.600
1994-01-27;--:--;    105.010
1994-01-28;--:--;    154.470
1994-01-29;--:--;    136.370
1994-01-30;--:--;    131.510
1994-01-31;--:--;    132.640
1994-02-01;--:--;    117.990
1994-02-02;--:--;    102.410
1994-02-03;--:--;     82.650
1994-02-04;--:--;     71.860
1994-02-05;--:--;     56.570
1994-02-06;--:--;     50.840
1994-02-07;--:--;     45.640
1994-02-08;--:--;     36.420
1994-02-09;--:--;     34.120
1994-02-10;--:--;     34.370
1994-02-11;--:--;     34.140
1994-02-12;--:--;     30.400
1994-02-13;--:--;     28.680
1994-02-14;--:--;     25.170
1994-02-15;--:--;     23.410
1994-02-16;--:--;     20.780
1994-02-17;--:--;     20.210
1994-02-18;--:--;     16.920
1994-02-19;--:--;     15.440
1994-02-20;--:--;     14.140
1994-02-21;--:--;     13.300
1994-02-22;--:--;     13.390
1994-02-23;--:--;     13.540
1994-02-24;--:--;     17.310
1994-02-25;--:--;     14.600
1994-02-26;--:--;     14.160
1994-02-27;--:--;     14.090
1994-02-28;--:--;     14.240
1994-03-01;--:--;     15.030
1994-03-02;--:--;     18.420
1994-03-03;--:--;     17.690
1994-03-04;--:--;     19.370
1994-03-05;--:--;     17.030
1994-03-06;--:--;     17.010
1994-03-07;--:--;     17.380
1994-03-08;--:--;     18.340
1994-03-09;--:--;     17.650
1994-03-10;--:--;     17.320
1994-03-11;--:--;     16.750
1994-03-12;--:--;     17.000
1994-03-13;--:--;     22.040
1994-03-14;--:--;     23.860
1994-03-15;--:--;     49.730
1994-03-16;--:--;    135.090
1994-03-17;--:--;    126.380
1994-03-18;--:--;    101.230
1994-03-19;--:--;    150.780
1994-03-20;--:--;    170.800
1994-03-21;--:--;    123.820
1994-03-22;--:--;     85.080
1994-03-23;--:--;     73.150
1994-03-24;--:--;     72.670
1994-03-25;--:--;     74.250
1994-03-26;--:--;    103.530
1994-03-27;--:--;     96.870
1994-03-28;--:--;     85.590
1994-03-29;--:--;     78.750
1994-03-30;--:--;     68.200
1994-03-31;--:--;     65.070
1994-04-01;--:--;     68.820
1994-04-02;--:--;     74.410
1994-04-03;--:--;     71.030
1994-04-04;--:--;     72.700
1994-04-05;--:--;     74.930
1994-04-06;--:--;     64.430
1994-04-07;--:--;     61.280
1994-04-08;--:--;     57.200
1994-04-09;--:--;     66.150
1994-04-10;--:--;     69.170
1994-04-11;--:--;     63.810
1994-04-12;--:--;     61.960
1994-04-13;--:--;     72.560
1994-04-14;--:--;    126.320
1994-04-15;--:--;    121.000
1994-04-16;--:--;     97.230
1994-04-17;--:--;     81.460
1994-04-18;--:--;     68.920
1994-04-19;--:--;     58.430
1994-04-20;--:--;     53.040
1994-04-21;--:--;     45.650
1994-04-22;--:--;     42.220
1994-04-23;--:--;     38.940
1994-04-24;--:--;     37.210
1994-04-25;--:--;     35.990
1994-04-26;--:--;     36.730
1994-04-27;--:--;     34.290
1994-04-28;--:--;     31.910
1994-04-29;--:--;     29.740
1994-04-30;--:--;     29.310
1994-05-01;--:--;     28.380
1994-05-02;--:--;     26.060
1994-05-03;--:--;     20.640
1994-05-04;--:--;     20.680
1994-05-05;--:--;     23.870
1994-05-06;--:--;     20.830
1994-05-07;--:--;     19.040
1994-05-08;--:--;     16.820
1994-05-09;--:--;     19.110
1994-05-10;--:--;     16.760
1994-05-11;--:--;     15.410
1994-05-12;--:--;     14.870
1994-05-13;--:--;     14.650
1994-05-14;--:--;     16.510
1994-05-15;--:--;     22.960
1994-05-16;--:--;     15.920
1994-05-17;--:--;     14.840
1994-05-18;--:--;     15.510
1994-05-19;--:--;     15.710
1994-05-20;--:--;     17.530
1994-05-21;--:--;     19.810
1994-05-22;--:--;     17.120
1994-05-23;--:--;     17.390
1994-05-24;--:--;     17.990
1994-05-25;--:--;     18.340
1994-05-26;--:--;     18.880
1994-05-27;--:--;     25.920
1994-05-28;--:--;     20.700
1994-05-29;--:--;     19.650
1994-05-30;--:--;     19.200
1994-05-31;--:--;     18.280
1994-06-01;--:--;     17.160
1994-06-02;--:--;     22.470
1994-06-03;--:--;     23.150
1994-06-04;--:--;     24.890
1994-06-05;--:--;     39.090
1994-06-06;--:--;     38.340
1994-06-07;--:--;     34.270
1994-06-08;--:--;     33.460
1994-06-09;--:--;     56.460
1994-06-10;--:--;     58.170
1994-06-11;--:--;     62.260
1994-06-12;--:--;     53.920
1994-06-13;--:--;     47.150
1994-06-14;--:--;     41.780
1994-06-15;--:--;     37.070
1994-06-16;--:--;     32.910
1994-06-17;--:--;     34.740
1994-06-18;--:--;     30.340
1994-06-19;--:--;     27.200
1994-06-20;--:--;     24.850
1994-06-21;--:--;     22.100
1994-06-22;--:--;     20.080
1994-06-23;--:--;     18.280
1994-06-24;--:--;     16.500
1994-06-25;--:--;     15.120
1994-06-26;--:--;     15.220
1994-06-27;--:--;     14.460
1994-06-28;--:--;     12.970
1994-06-29;--:--;     12.460
1994-06-30;--:--;     11.870
1994-07-01;--:--;     11.190
1994-07-02;--:--;     12.610
1994-07-03;--:--;     11.790
1994-07-04;--:--;     17.290
1994-07-05;--:--;     21.490
1994-07-06;--:--;     13.870
1994-07-07;--:--;     21.220
1994-07-08;--:--;     17.900
1994-07-09;--:--;     16.350
1994-07-10;--:--;     14.910
1994-07-11;--:--;     13.840
1994-07-12;--:--;     13.130
1994-07-13;--:--;     14.320
1994-07-14;--:--;     16.120
1994-07-15;--:--;     16.670
1994-07-16;--:--;     15.720
1994-07-17;--:--;     14.860
1994-07-18;--:--;     15.230
1994-07-19;--:--;     13.860
1994-07-20;--:--;     13.110
1994-07-21;--:--;     13.550
1994-07-22;--:--;     11.550
1994-07-23;--:--;     13.430
1994-07-24;--:--;     13.160
1994-07-25;--:--;     13.920
1994-07-26;--:--;     13.720
